,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received,ratio
96146,1993407,40,1,1973,1,female,369.0,1068,171,7,3,0,1,7,2,0.1601123595505618
96147,1223090,20,23,1993,1,female,624.0,1034,347,7,5,0,2,7,3,0.3355899419729207
96152,1379484,14,8,1999,1,female,352.0,1269,671,7,17,7,15,0,2,0.52876280535855
96155,2175770,103,13,1910,8,female,1031.0,1005,133,7,41,7,28,0,13,0.13233830845771144
96157,1302616,52,11,1961,3,female,708.0,1086,584,8,3,7,3,1,0,0.5377532228360957
96160,1335931,18,24,1995,8,female,616.0,1031,455,8,73,8,60,0,13,0.44131910766246363
96161,1952962,19,3,1994,9,female,453.0,1252,420,8,20,8,18,0,2,0.3354632587859425
96164,1923460,15,11,1998,9,female,382.0,1217,596,9,127,8,48,1,79,0.4897288414133114
96166,1247603,17,19,1996,8,female,720.0,1053,267,9,153,9,123,0,30,0.2535612535612536
96167,1724238,22,9,1991,10,female,603.0,1056,140,9,272,9,180,0,92,0.13257575757575757
96168,1465182,30,1,1983,2,female,588.0,1138,540,9,102,9,92,0,10,0.47451669595782076
96174,1065366,14,22,1999,10,female,191.0,1012,142,10,33,8,23,2,10,0.14031620553359683
96178,1452644,18,29,1995,7,female,432.0,1085,382,11,0,9,0,2,0,0.35207373271889403
96182,1934588,22,25,1991,9,female,1126.0,1135,120,12,353,6,235,6,118,0.10572687224669604
96185,2151294,19,17,1994,1,female,369.0,1143,239,12,31,12,22,0,9,0.20909886264216973
96186,2103526,21,28,1992,7,female,828.0,1213,999,12,136,12,114,0,22,0.8235779060181369
96189,2005136,18,24,1995,10,female,104.0,1075,287,13,221,13,171,0,50,0.2669767441860465
96192,1134615,50,18,1963,4,female,558.0,1166,805,14,28,0,12,14,16,0.6903945111492281
96193,1970603,100,31,1913,12,female,1670.0,1044,258,14,13,3,5,11,8,0.2471264367816092
96197,1787190,18,8,1995,2,female,291.0,1221,721,14,175,14,150,0,25,0.5904995904995906
96201,1428667,21,31,1992,7,female,270.0,1186,176,15,81,4,58,11,23,0.14839797639123103
96203,2000695,16,30,1997,11,female,410.0,1004,804,15,27,15,22,0,5,0.8007968127490039
96218,1030231,31,14,1982,3,female,1469.0,1206,614,19,290,19,214,0,76,0.5091210613598673
96219,1197506,32,3,1981,4,female,1087.0,1200,744,19,33,19,29,0,4,0.62
96223,2052550,21,5,1992,5,female,495.0,1048,613,20,359,9,178,11,181,0.5849236641221374
96230,1164616,97,3,1916,4,female,2226.0,1204,306,22,5,0,1,22,4,0.2541528239202658
96235,1208113,74,17,1939,3,female,1646.0,1007,441,22,29,22,24,0,5,0.43793445878848064
96239,1969585,68,21,1945,8,female,1268.0,1110,396,23,36,23,36,0,0,0.3567567567567568
96241,1516471,16,20,1997,12,female,343.0,1225,106,24,21,19,14,5,7,0.08653061224489796
96243,1908675,19,24,1994,8,female,298.0,1071,637,24,102,24,97,0,5,0.5947712418300654
96246,1709970,62,3,1951,9,female,592.0,1252,246,25,191,25,98,0,93,0.1964856230031949
96250,2087814,18,11,1995,1,female,666.0,1070,261,27,29,27,27,0,2,0.24392523364485982
96258,1932172,23,19,1990,1,female,400.0,1130,304,30,407,14,354,16,53,0.26902654867256637
96261,1474299,103,15,1910,12,female,1628.0,1075,553,31,0,31,0,0,0,0.5144186046511627
96266,1385915,38,20,1975,1,female,607.0,1028,308,30,98,30,31,0,67,0.29961089494163423
96269,1615345,26,17,1987,8,female,499.0,1092,396,33,139,15,25,18,114,0.3626373626373626
96270,1314959,16,10,1997,10,female,629.0,1083,306,33,647,33,562,0,85,0.28254847645429365
96272,1748811,16,19,1997,4,female,772.0,1015,462,36,46,13,16,23,30,0.45517241379310347
96273,1900900,18,24,1995,1,female,494.0,1021,891,35,32,9,14,26,18,0.8726738491674828
96277,1673670,18,19,1995,1,female,288.0,1072,136,35,47,35,39,0,8,0.12686567164179105
96279,1363150,27,24,1986,7,female,925.0,1146,905,36,364,36,236,0,128,0.7897033158813264
96280,1511809,91,1,1922,1,female,380.0,1189,117,36,620,36,565,0,55,0.09840201850294365
96281,2048522,94,18,1919,9,female,726.0,1246,285,37,28,20,17,17,11,0.22873194221508827
96282,1786149,68,1,1945,1,female,674.0,1241,710,38,109,3,95,35,14,0.572119258662369
96283,1714877,20,24,1993,6,female,686.0,1000,535,38,110,37,101,1,9,0.535
96284,2145246,68,17,1945,8,female,400.0,1033,317,38,341,38,301,0,40,0.3068731848983543
96286,1441344,21,18,1992,3,female,440.0,1244,421,40,736,24,97,16,639,0.3384244372990354
96288,1294877,23,7,1990,10,female,656.0,1264,560,41,443,19,280,22,163,0.4430379746835443
96293,1124768,19,30,1994,8,female,372.0,1169,497,42,27,42,27,0,0,0.4251497005988024
96295,2127383,17,1,1996,10,female,499.0,1074,640,43,146,1,36,42,110,0.595903165735568
96296,2009743,18,19,1995,4,female,877.0,1023,356,44,87,15,29,29,58,0.3479960899315738
96297,2165716,22,29,1991,6,female,432.0,1086,598,44,212,26,107,18,105,0.5506445672191529
96298,2112731,28,26,1985,12,female,667.0,1142,260,44,68,29,40,15,28,0.2276707530647986
96299,1782977,100,27,1913,1,female,1469.0,1256,696,43,0,43,0,0,0,0.554140127388535
96300,1318944,18,25,1995,6,female,651.0,1215,870,43,181,43,147,0,34,0.7160493827160493
96301,1469089,19,26,1994,8,female,540.0,1145,820,44,87,44,65,0,22,0.7161572052401747
96314,2011972,22,29,1991,9,female,701.0,999,702,51,167,51,101,0,66,0.7027027027027027
96315,1327076,19,8,1994,5,female,490.0,1124,851,53,36,5,26,48,10,0.7571174377224199
96318,1929479,21,15,1992,7,female,450.0,1082,424,54,298,54,159,0,139,0.39186691312384475
96322,2078056,108,29,1905,1,female,1234.0,1261,544,57,24,57,18,0,6,0.4314036478984933
96324,2172458,15,16,1998,4,female,371.0,1229,1048,57,1386,57,1073,0,313,0.8527257933279089
96325,1559415,26,3,1987,11,female,1540.0,1031,527,59,54,5,27,54,27,0.5111542192046556
96326,1894446,20,1,1993,1,female,88.0,1165,5,59,207,0,71,59,136,0.004291845493562232
96327,2039379,21,4,1992,8,female,1456.0,1246,149,59,587,0,396,59,191,0.11958266452648475
96329,2146293,83,14,1930,11,female,1470.0,1007,487,63,90,1,38,62,52,0.48361469712015887
96332,1256172,16,10,1997,8,female,617.0,1094,262,61,111,61,24,0,87,0.23948811700182815
96333,2172260,15,19,1998,12,female,442.0,1130,553,64,0,0,0,64,0,0.4893805309734513
96334,2016465,14,27,1999,10,female,364.0,1194,716,65,146,42,99,23,47,0.5996649916247906
96340,1583739,23,19,1990,10,female,667.0,1191,881,69,48,8,13,61,35,0.7397145256087322
96341,2144947,18,24,1995,10,female,651.0,1158,520,71,16,71,10,0,6,0.44905008635578586
96345,1802348,18,6,1995,1,female,249.0,1243,228,72,88,9,27,63,61,0.1834271922767498
96347,1582182,18,21,1995,1,female,384.0,1247,704,74,725,50,600,24,125,0.5645549318364074
96349,1256090,19,18,1994,6,female,690.0,1155,403,76,660,51,158,25,502,0.3489177489177489
96352,1893301,23,7,1990,7,female,853.0,1141,131,75,363,75,333,0,30,0.11481156879929887
96353,1765225,17,18,1996,9,female,568.0,1037,270,80,74,80,54,0,20,0.26036644165863065
96355,1715661,15,10,1998,4,female,459.0,999,693,81,374,41,242,40,132,0.6936936936936937
96356,1667355,18,10,1995,10,female,916.0,1029,153,84,617,84,411,0,206,0.14868804664723032
96357,1683695,19,21,1994,3,female,314.0,1021,618,83,187,83,154,0,33,0.6052889324191969
96363,1320936,68,4,1945,7,female,1570.0,1225,446,88,367,73,132,15,235,0.3640816326530612
96365,1175270,15,23,1998,12,female,582.0,1215,425,89,74,89,32,0,42,0.3497942386831276
96366,2192753,104,30,1909,4,female,1494.0,1102,507,94,37,54,15,40,22,0.46007259528130673
96368,1799416,85,22,1928,12,female,2469.0,1002,538,95,97,42,40,53,57,0.5369261477045908
96372,2146682,21,6,1992,5,female,764.0,1258,574,95,717,95,539,0,178,0.4562798092209857
96373,1560045,21,18,1992,7,female,203.0,1060,118,95,197,95,147,0,50,0.11132075471698114
96376,1787062,26,8,1987,7,female,820.0,1038,579,97,128,97,95,0,33,0.5578034682080925
96378,1206596,93,2,1920,7,female,2266.0,1064,445,104,12,24,9,80,3,0.4182330827067669
96381,1590277,100,2,1913,7,female,1687.0,997,354,104,163,104,78,0,85,0.3550651955867603
96385,1802541,100,7,1913,6,female,2145.0,1016,984,108,31,100,18,8,13,0.968503937007874
96386,1463917,15,23,1998,3,female,361.0,1114,151,107,80,100,24,7,56,0.1355475763016158
96388,1796778,20,16,1993,7,female,1319.0,1118,485,107,256,88,194,19,62,0.4338103756708408
96389,2190678,24,12,1989,3,female,281.0,1062,277,108,120,108,113,0,7,0.2608286252354049
96400,1570360,108,1,1905,1,female,1059.0,1205,494,119,73,119,67,0,6,0.4099585062240664
96401,1872024,19,1,1994,6,female,516.0,1018,491,122,279,0,154,122,125,0.4823182711198428
96402,1361995,14,13,1999,5,female,273.0,1070,86,120,159,83,105,37,54,0.08037383177570094
96404,1604787,26,13,1987,4,female,472.0,1157,535,124,47,124,40,0,7,0.46240276577355227
96406,1966844,15,2,1998,8,female,503.0,1110,658,123,563,123,428,0,135,0.5927927927927928
96407,1806670,17,4,1996,4,female,597.0,1264,241,121,319,121,243,0,76,0.1906645569620253
96409,1860560,16,20,1997,3,female,583.0,1021,683,127,109,2,10,125,99,0.6689520078354554
96413,1129287,14,22,1999,2,female,522.0,1035,668,130,177,73,98,57,79,0.6454106280193237
96414,1278156,16,6,1997,9,female,610.0,1056,663,129,518,86,189,43,329,0.6278409090909091
96415,2061318,19,16,1994,10,female,535.0,1197,734,127,346,87,223,40,123,0.6131996658312447
96416,1018557,20,21,1993,7,female,1308.0,1055,163,130,833,60,312,70,521,0.15450236966824646
96417,1528731,103,10,1910,10,female,1144.0,1086,475,130,178,96,154,34,24,0.43738489871086556
96421,2170832,17,6,1996,11,female,721.0,1136,430,135,110,45,49,90,61,0.3785211267605634
96422,1942278,16,17,1997,12,female,171.0,1048,440,134,100,102,39,32,61,0.4198473282442748
96423,1915031,66,24,1947,11,female,1821.0,1079,449,135,144,120,76,15,68,0.4161260426320667
96424,1076734,103,12,1910,12,female,1196.0,1129,717,135,101,125,92,10,9,0.6350752878653676
96427,1147187,18,28,1995,12,female,693.0,1067,596,132,340,132,272,0,68,0.5585754451733833
96428,1391818,16,7,1997,8,female,335.0,1021,589,140,503,2,383,138,120,0.5768854064642507
96430,1316151,99,22,1914,11,female,1133.0,1139,190,142,141,45,104,97,37,0.16681299385425813
96432,1398084,19,12,1994,5,female,618.0,1009,325,143,347,91,137,52,210,0.32210109018830524
96433,2155100,22,24,1991,11,female,1601.0,1126,331,143,281,117,126,26,155,0.29396092362344584
96434,1787186,14,10,1999,5,female,321.0,1019,811,148,156,24,54,124,102,0.7958783120706575
96436,2036528,19,7,1994,1,female,766.0,1094,535,145,757,145,533,0,224,0.4890310786106033
96437,2077840,16,13,1997,11,female,279.0,1057,832,151,108,11,64,140,44,0.7871333964049196
96438,1907053,19,8,1994,2,female,1412.0,997,68,155,188,104,104,51,84,0.06820461384152457
96439,1984645,18,22,1995,12,female,54.0,1127,122,151,405,62,193,89,212,0.10825199645075421
96442,1960221,15,13,1998,1,female,668.0,1211,648,155,44,155,39,0,5,0.5350949628406276
96443,1140131,94,6,1919,7,female,999.0,1187,150,153,86,153,70,0,16,0.12636899747262004
96444,2140270,18,21,1995,1,female,531.0,1075,506,156,289,156,259,0,30,0.47069767441860466
96445,1257650,18,26,1995,9,female,1323.0,1178,524,161,182,72,137,89,45,0.44482173174872663
96446,1203660,17,7,1996,10,female,609.0,1208,466,162,347,69,200,93,147,0.38576158940397354
96449,1929096,21,13,1992,11,female,325.0,1198,789,159,211,123,57,36,154,0.6585976627712855
96450,1956844,108,8,1905,3,female,1326.0,1233,506,163,180,143,111,20,69,0.41038118410381186
96451,1597113,17,20,1996,8,female,664.0,1025,494,161,1046,132,467,29,579,0.4819512195121951
96453,1601812,63,6,1950,8,female,2159.0,1194,724,158,1919,156,1086,2,833,0.6063651591289783
96454,1419865,47,22,1966,6,female,211.0,1171,324,160,312,159,151,1,161,0.2766865926558497
96455,1311048,61,19,1952,6,female,545.0,1108,34,162,1531,161,1003,1,528,0.030685920577617327
96461,1853518,15,10,1998,1,female,708.0,1040,528,167,195,167,123,0,72,0.5076923076923077
96463,2057628,100,7,1913,8,female,1059.0,1014,374,180,56,117,17,63,39,0.368836291913215
96464,1665955,15,8,1998,10,female,89.0,996,385,181,984,93,425,88,559,0.3865461847389558
96465,1281414,15,29,1998,3,female,563.0,1150,556,173,154,166,64,7,90,0.4834782608695652
96466,1918731,16,5,1997,9,female,630.0,1243,644,179,483,161,440,18,43,0.5181013676588898
96471,1405319,85,17,1928,12,female,957.0,1114,486,188,87,0,5,188,82,0.4362657091561939
96472,1355843,83,4,1930,2,female,1785.0,1144,437,190,293,1,87,189,206,0.381993006993007
96474,1990099,19,24,1994,6,female,813.0,1181,815,185,486,98,230,87,256,0.6900931414055885
96475,1871287,21,21,1992,8,female,743.0,1041,346,186,1224,99,588,87,636,0.3323727185398655
96477,2126797,18,9,1995,5,female,463.0,1093,303,186,229,186,108,0,121,0.27721866422689845
96480,1205947,19,23,1994,12,female,524.0,1044,189,183,458,183,349,0,109,0.1810344827586207
96481,1175438,21,9,1992,6,female,559.0,1100,588,182,314,182,251,0,63,0.5345454545454545
96482,1604790,23,29,1990,11,female,674.0,1251,449,187,877,187,636,0,241,0.35891286970423664
96483,1876164,19,11,1994,3,female,303.0,1073,481,198,460,115,307,83,153,0.4482758620689655
96484,1923389,18,25,1995,6,female,467.0,1184,750,200,356,176,145,24,211,0.6334459459459459
96485,1102886,22,9,1991,4,female,1253.0,1191,435,200,413,193,287,7,126,0.36523929471032746
96486,1215639,22,26,1991,10,female,479.0,1095,78,200,92,200,75,0,17,0.07123287671232877
96487,2131613,15,28,1998,12,female,506.0,1054,778,193,286,193,227,0,59,0.7381404174573055
96490,1233153,20,19,1993,3,female,284.0,1264,485,191,1554,191,1258,0,296,0.3837025316455696
96491,2017453,103,1,1910,4,female,1407.0,997,629,208,130,9,9,199,121,0.6308926780341023
96493,1282048,14,17,1999,5,female,171.0,1020,330,208,703,143,467,65,236,0.3235294117647059
96494,1922302,22,19,1991,11,female,1458.0,1120,515,208,1093,127,656,81,437,0.45982142857142855
96499,1244088,14,21,1999,8,female,461.0,1018,172,207,597,207,332,0,265,0.16895874263261296
96500,1239294,17,10,1996,5,female,665.0,1184,809,207,796,207,679,0,117,0.683277027027027
96501,1511229,92,12,1921,2,female,1523.0,1163,1083,213,928,9,26,204,902,0.9312123817712812
96503,1915141,108,6,1905,7,female,911.0,1071,648,219,299,124,124,95,175,0.6050420168067226
96504,1642117,16,20,1997,6,female,528.0,1137,609,214,640,120,430,94,210,0.5356200527704486
96505,1155441,16,24,1997,7,female,482.0,1055,580,217,521,132,234,85,287,0.5497630331753555
96508,2068888,15,16,1998,11,female,678.0,1024,611,217,461,197,262,20,199,0.5966796875
96510,2149786,19,1,1994,4,female,601.0,1156,209,213,1388,200,884,13,504,0.18079584775086505
96512,1172881,15,23,1998,10,female,314.0,1016,98,217,512,217,372,0,140,0.09645669291338582
96513,1578318,15,16,1998,10,female,613.0,1118,308,228,349,51,164,177,185,0.27549194991055453
96514,1231360,17,28,1996,5,female,540.0,1132,708,231,414,139,303,92,111,0.6254416961130742
96515,1064683,20,20,1993,12,female,814.0,1191,807,231,358,49,88,182,270,0.6775818639798489
96518,1385913,23,25,1990,9,female,808.0,1020,667,226,543,203,388,23,155,0.653921568627451
96520,2115375,13,7,2000,3,female,65.0,1045,244,224,201,224,140,0,61,0.23349282296650717
96523,1759451,18,23,1995,3,female,287.0,1190,155,243,204,4,158,239,46,0.13025210084033614
96524,2124448,14,25,1999,1,female,793.0,1224,409,235,380,28,179,207,201,0.3341503267973856
96525,2056111,21,5,1992,3,female,1860.0,1000,484,242,458,43,242,199,216,0.484
96526,1482584,16,20,1997,11,female,521.0,1162,629,241,86,103,45,138,41,0.5413080895008606
96528,2078060,16,29,1997,9,female,1017.0,1107,347,243,596,83,177,160,419,0.3134598012646793
96529,1403547,100,25,1913,11,female,972.0,1104,576,245,219,241,149,4,70,0.5217391304347826
96530,1989519,15,18,1998,10,female,313.0,1110,390,243,1338,237,1225,6,113,0.35135135135135137
96531,2030219,26,6,1987,2,female,1201.0,1071,547,246,141,246,69,0,72,0.5107376283846872
96532,1387317,25,8,1988,7,female,36.0,1239,37,243,815,243,716,0,99,0.02986279257465698
96533,1069024,19,5,1994,10,female,545.0,1236,508,256,478,22,302,234,176,0.4110032362459547
96535,1934957,108,16,1905,10,female,3101.0,1164,497,248,281,121,156,127,125,0.4269759450171821
96538,1246197,17,27,1996,8,female,538.0,1139,880,254,179,245,169,9,10,0.7726075504828798
96539,2008828,19,4,1994,1,female,841.0,1250,418,249,3866,186,2970,63,896,0.3344
96540,1972884,20,29,1993,10,female,56.0,1041,26,259,1163,236,616,23,547,0.024975984630163303
96541,1114933,20,29,1993,12,female,676.0,1224,703,258,137,256,108,2,29,0.5743464052287581
96544,1093263,24,25,1989,7,female,602.0,998,574,276,200,0,115,276,85,0.5751503006012024
96546,1073783,18,11,1995,8,female,555.0,1079,459,276,166,199,58,77,108,0.42539388322520855
96548,1453456,19,26,1994,4,female,424.0,1112,776,269,442,109,188,160,254,0.697841726618705
96549,1684133,50,30,1963,11,female,1869.0,1019,591,273,242,260,143,13,99,0.5799803729146222
96556,2023304,17,2,1996,3,female,539.0,1234,158,287,199,22,60,265,139,0.1280388978930308
96557,1047021,16,12,1997,5,female,302.0,1033,436,281,430,29,158,252,272,0.4220716360116166
96558,1597386,18,22,1995,8,female,624.0,1095,556,283,333,157,227,126,106,0.5077625570776255
96559,1728728,108,14,1905,8,female,1171.0,1153,284,289,269,207,95,82,174,0.24631396357328708
96560,1407257,22,20,1991,12,female,950.0,1030,343,280,232,220,151,60,81,0.33300970873786406
96561,1973483,17,28,1996,9,female,324.0,1182,509,287,714,284,230,3,484,0.4306260575296108
96562,1400352,24,13,1989,8,female,1604.0,1063,413,277,416,243,376,34,40,0.3885230479774224
96565,1039591,16,18,1997,3,female,396.0,1165,903,282,224,282,174,0,50,0.7751072961373391
96566,1960766,24,2,1989,3,female,402.0,1184,721,289,369,289,256,0,113,0.6089527027027027
96567,1333713,17,5,1996,8,female,360.0,1220,207,290,1709,290,874,0,835,0.16967213114754098
96568,1419732,19,28,1994,2,female,521.0,1195,664,281,475,281,305,0,170,0.5556485355648536
96569,1815748,103,27,1910,1,female,1420.0,1005,477,296,324,13,194,283,130,0.4746268656716418
96570,1161048,19,14,1994,12,female,80.0,1102,483,305,1005,298,505,7,500,0.4382940108892922
96571,1317069,18,25,1995,10,female,85.0,1023,272,295,127,293,55,2,72,0.26588465298142716
96573,1639821,19,5,1994,12,female,576.0,1073,465,309,432,41,230,268,202,0.43336439888164024
96574,1908055,50,21,1963,4,female,1372.0,1258,564,326,566,15,245,311,321,0.4483306836248013
96576,1150106,19,19,1994,8,female,840.0,1086,657,313,394,82,290,231,104,0.6049723756906077
96577,1369346,19,8,1994,10,female,1530.0,1097,401,312,742,130,272,182,470,0.365542388331814
96578,1590129,16,18,1997,2,female,484.0,1234,781,312,452,297,379,15,73,0.63290113452188
96580,1408155,21,15,1992,5,female,635.0,1174,462,323,1165,318,476,5,689,0.393526405451448
96581,1608799,21,13,1992,6,female,796.0,1081,715,323,497,314,342,9,155,0.6614246068455134
96582,2181637,42,10,1971,6,female,1746.0,1144,535,312,1424,270,1103,42,321,0.46765734265734266
96584,1879520,26,6,1987,5,female,1637.0,1150,454,313,679,313,519,0,160,0.3947826086956522
96585,1462430,40,9,1973,10,female,717.0,1034,85,310,1111,310,605,0,506,0.08220502901353965
96586,1230661,18,10,1995,9,female,565.0,1042,466,337,129,12,63,325,66,0.4472168905950096
96587,1087201,18,14,1995,9,female,361.0,1060,550,339,883,11,385,328,498,0.5188679245283019
96590,1755231,24,11,1989,10,female,432.0,1042,447,339,214,242,125,97,89,0.4289827255278311
96591,2082520,19,7,1994,3,female,1496.0,1023,643,340,626,100,466,240,160,0.6285434995112414
96597,1976709,19,6,1994,3,female,744.0,1197,371,333,440,333,279,0,161,0.30994152046783624
96598,1039573,36,11,1977,12,female,1732.0,1054,433,363,191,130,111,233,80,0.4108159392789374
96599,1956776,21,5,1992,1,female,1570.0,1149,503,364,487,156,384,208,103,0.43777197563098347
96601,1711714,13,1,2000,1,female,390.0,1067,171,359,211,278,148,81,63,0.16026241799437677
96602,1071393,17,4,1996,5,female,894.0,1204,672,353,197,295,173,58,24,0.5581395348837209
96603,1594163,17,29,1996,4,female,715.0,1252,807,356,286,276,93,80,193,0.6445686900958466
96604,1351079,17,6,1996,7,female,1371.0,1202,250,359,1742,359,1143,0,599,0.2079866888519135
96606,1179391,13,4,2000,6,female,820.0,1047,624,382,246,105,108,277,138,0.5959885386819485
